167.975574,124.936854,125.144027,124.936854
117.328527,112.782337,176.816337,112.782337
194.291154,196.919196,159.904348,196.919196
174.192923,105.462868,113.632790,105.462868
150.871510,114.108737,121.703015,114.108737
135.376857,190.112272,121.957682,190.112272
124.785363,112.107053,136.123441,112.107053
136.079197,123.148898,154.394867,123.148898
160.325529,184.406640,172.165541,184.406640
184.728639,167.848576,177.666813,167.848576
152.781119,193.136940,139.632301,193.136940
121.678443,110.777888,127.431325,110.777888
167.126897,163.521437,126.466293,163.521437
185.250051,168.349922,148.376125,168.349922
126.907110,191.669318,139.425809,191.669318
129.615906,191.297546,184.555988,191.297546
116.720338,194.095878,127.599135,194.095878
112.799126,134.924616,142.591946,134.924616
126.041373,135.744102,170.626880,135.744102
131.696023,158.092716,103.984057,158.092716
197.748409,120.120839,140.222566,120.120839
136.452907,179.752591,166.283437,179.752591
138.353785,148.798126,195.247346,148.798126
194.669562,155.253954,106.297484,155.253954
191.965676,170.372817,192.034331,170.372817
183.435369,176.789681,166.583437,176.789681
148.185490,163.122041,126.538670,163.122041
109.509029,124.287232,165.524625,124.287232
132.636406,169.854746,164.510818,169.854746
146.193456,172.584993,114.616736,172.584993
113.534382,160.024907,126.974209,160.024907
129.505236,152.871771,119.997630,152.871771
158.665051,194.185948,173.909784,194.185948
115.105254,150.116384,178.788637,150.116384
175.867788,117.584061,102.186635,117.584061
136.894491,155.035047,162.606052,155.035047
181.048007,160.778022,181.753983,160.778022
161.833197,109.271381,158.403553,109.271381
147.513687,140.472856,153.909141,140.472856
113.576178,107.839995,154.774460,107.839995
191.028417,104.101211,113.463701,104.101211
145.362805,199.966160,131.420436,199.966160
106.900181,157.233033,147.986662,157.233033
197.428465,178.694674,181.809511,178.694674
116.606595,196.747097,120.448165,196.747097
102.639393,172.515432,191.015104,172.515432
140.216742,105.592689,163.572819,105.592689
180.755939,131.702918,103.913473,131.702918
121.856285,139.176414,155.480296,139.176414
101.713564,121.070969,194.573508,121.070969
194.225681,111.243107,116.258017,111.243107
127.243955,116.527154,185.058471,116.527154
121.102036,166.294025,107.138766,166.294025
160.339431,163.322443,120.605203,163.322443
136.287814,142.141629,107.450273,142.141629
102.513631,103.186062,131.312283,103.186062
105.858800,111.193668,190.364005,111.193668
196.390806,142.295761,198.913139,142.295761
195.997267,145.162542,132.507540,145.162542
101.743156,163.599962,137.001030,163.599962
199.135456,196.991196,134.796479,196.991196
103.916573,125.269215,121.280200,125.269215
190.585806,161.068343,149.240281,161.068343
115.566098,162.086265,132.484171,162.086265
137.591821,185.136659,107.484637,185.136659
134.251780,199.892232,191.718299,199.892232
174.336446,134.696458,195.085786,134.696458
111.937340,191.061407,126.603097,191.061407
142.407180,177.097415,150.953551,177.097415
196.403110,177.070910,184.815534,177.070910
114.195132,110.568111,165.573108,110.568111
184.266839,128.054619,152.867419,128.054619
123.911981,158.878735,144.108055,158.878735
108.679413,173.768542,132.511338,173.768542
156.171375,173.390334,130.155566,173.390334
185.155291,137.891402,156.234566,137.891402
180.008370,146.696298,192.841673,146.696298
175.129454,134.539616,159.046114,134.539616
119.239654,125.719012,134.350008,125.719012
109.715194,176.204430,151.555052,176.204430
173.292013,149.264802,121.149543,149.264802
187.471227,110.837054,191.646761,110.837054
128.370593,182.699785,127.690301,182.699785
191.750875,159.872496,125.727947,159.872496
107.856467,184.954398,125.082994,184.954398
195.196857,105.109396,151.812949,105.109396
144.763007,112.591193,179.220544,112.591193
154.800003,111.825895,111.435113,111.825895
179.951253,178.300777,199.237969,178.300777
124.600421,140.549255,171.742604,140.549255
103.432563,180.105243,118.165196,180.105243
132.881488,112.814953,184.073339,112.814953
153.945778,188.986143,176.290109,188.986143
126.819274,115.778325,120.295536,115.778325
122.931451,137.866232,161.111367,137.866232
134.481362,123.935745,156.699447,123.935745
158.171071,149.474207,156.258427,149.474207
138.026489,113.885511,142.443788,113.885511
180.150277,185.866418,186.208901,185.866418
197.430072,188.368331,138.051316,188.368331
126.010516,138.287421,172.720996,138.287421
162.803750,168.800362,196.842149,168.800362
174.838331,162.986098,119.672693,162.986098
156.564337,190.668829,108.430355,190.668829
159.336443,199.583930,114.174726,199.583930
116.613203,190.191091,117.613570,190.191091
140.852124,159.806722,110.705595,159.806722
173.646566,136.200262,199.560768,136.200262
129.341898,133.396694,186.893196,133.396694
128.000531,124.401808,154.527214,124.401808
113.461048,120.005661,117.919861,120.005661
109.194975,115.107893,138.692788,115.107893
187.310930,154.782668,124.805803,154.782668
153.343848,179.879229,162.916208,179.879229
157.201967,119.505707,156.417807,119.505707
196.173195,103.213150,144.692030,103.213150
105.346392,166.884148,120.589138,166.884148
124.994618,198.930141,100.529798,198.930141
131.485695,158.055456,133.269869,158.055456
164.098124,149.476917,136.217737,149.476917
119.656097,191.042022,148.067684,191.042022
156.050686,130.462239,110.299069,130.462239
103.394008,111.140665,170.453415,111.140665
189.136028,128.451389,198.262728,128.451389
156.147623,193.006907,165.456239,193.006907
147.952768,150.394850,159.582821,150.394850
127.643491,131.840490,137.119475,131.840490
124.701394,138.694572,124.126748,138.694572
166.783171,139.771997,185.489986,139.771997
115.152260,133.103668,173.422856,133.103668
124.391295,169.667946,156.264603,169.667946
168.349655,177.555696,143.751450,177.555696
163.713813,172.861824,134.953614,172.861824
166.055594,196.604335,160.676349,196.604335
103.460690,175.270819,100.749809,175.270819
148.622903,177.657760,192.690967,177.657760
134.740198,139.941338,175.243073,139.941338
111.476358,193.618206,196.153116,193.618206
176.375620,185.446848,101.497891,185.446848
174.507440,129.940475,132.807281,129.940475
152.888675,188.277958,119.178325,188.277958
103.759003,172.911522,195.559584,172.911522
101.257074,172.081485,113.654872,172.081485
106.697371,116.583903,169.019646,116.583903
117.550163,125.618121,164.897345,125.618121
173.400152,113.681575,185.622693,113.681575
117.101649,113.531997,119.848109,113.531997
161.333496,158.802427,149.978791,158.802427
147.911730,192.539862,187.985861,192.539862
164.838371,118.773272,118.792814,118.773272
149.801794,102.337270,140.253350,102.337270
137.869070,168.432248,127.887999,168.432248
150.828246,182.741378,119.951368,182.741378
100.726837,144.193422,150.337227,144.193422
150.168024,156.588178,106.703827,156.588178
178.433848,165.680985,129.445515,165.680985
129.693242,190.950834,176.953763,190.950834
135.256095,189.507498,180.735064,189.507498
124.070644,179.788098,187.778247,179.788098
167.233262,131.373098,166.493022,131.373098
191.858005,193.180920,108.668806,193.180920
159.261723,162.623880,174.028653,162.623880
105.906456,156.106076,183.676171,156.106076
184.734529,135.497996,144.458981,135.497996
128.462985,173.971185,191.275781,173.971185
181.811536,120.969660,186.831671,120.969660
160.565805,171.851773,159.247178,171.851773
137.776740,106.359198,169.613487,106.359198
108.605578,156.065630,172.097086,156.065630
160.186612,138.916582,185.132730,138.916582
143.611632,172.827544,178.353390,172.827544
180.339059,126.112032,145.601371,126.112032
164.456804,191.180129,199.758415,191.180129
190.460347,133.927238,104.483929,133.927238
198.600179,138.801975,156.421567,138.801975
170.455592,137.128831,117.612742,137.128831
105.898187,149.609790,189.658847,149.609790
128.734036,124.311517,123.964331,124.311517
170.705533,176.149322,119.914992,176.149322
172.641780,128.390772,163.052668,128.390772
193.952672,137.125357,149.641486,137.125357
181.034662,184.210350,186.461122,184.210350
106.526383,169.494647,189.775841,169.494647
162.835447,162.707269,187.535163,162.707269
119.976167,164.001729,156.195115,164.001729
178.839391,173.382408,118.765350,173.382408
164.237801,160.243992,117.738364,160.243992
138.634963,156.609710,163.112440,156.609710
157.393331,159.540096,132.418233,159.540096
151.587818,108.555097,148.245023,108.555097
179.026713,145.686002,185.419066,145.686002
178.809545,115.768832,103.309318,115.768832
181.249984,161.991489,142.972649,161.991489
166.509384,126.306656,102.639190,126.306656
160.931957,114.367421,143.130406,114.367421
161.624408,144.844731,151.116737,144.844731
156.315398,158.225765,187.084777,158.225765
114.281327,142.579299,120.534856,142.579299
105.318790,138.594445,162.962818,138.594445
106.712292,189.578343,198.921616,189.578343
111.412155,139.591973,196.077637,139.591973
189.783447,102.152214,105.394410,102.152214
137.446347,100.501042,148.117708,100.501042
109.347562,131.498412,154.316239,131.498412
175.042670,190.175043,189.058988,190.175043
103.927004,135.075584,183.703322,135.075584
106.119108,171.903195,181.553630,171.903195
191.317092,133.546724,107.435116,133.546724
126.418049,157.820850,101.214456,157.820850
104.079172,159.717272,167.340121,159.717272
129.975227,141.016266,171.169630,141.016266
103.889759,188.347547,156.233589,188.347547
149.846275,113.361274,187.550483,113.361274
102.956504,183.392398,104.138338,183.392398
190.490543,177.217553,171.997176,177.217553
110.968409,153.867934,179.673736,153.867934
180.648114,129.115398,116.675974,129.115398
